Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
28645303,Le Nexus du Docteur Erdmann,Nancy Kress,"Kress, Nancy",,2843441404,9782843441400,0,3.49,Le Bélial',Paperback,160,2016,2008,2019/07/21,2019/07/16,fiction,fiction (#310),read,,,,1,,,0,,,,,
25667918,"Binti (Binti, #1)",Nnedi Okorafor,"Okorafor, Nnedi",,0765384469,9780765384461,0,3.92,Tor.com,ebook,96,2015,2015,2019/07/16,2015/11/21,,,read,,,,1,,,0,,,,,
36457049,"Stand Still, Stay Silent: Book 2",Minna Sundberg,"Sundberg, Minna",,,9781946698063,0,4.67,Hiveworks,Hardcover,260,2018,2018,2019/06/21,2019/06/25,"fiction, graphique","fiction (#309), graphique (#155)",read,,,,1,,,0,,,,,
32337898,You Should Have Left,Daniel Kehlmann,"Kehlmann, Daniel",Ross Benjamin,110187192X,9781101871928,0,3.52,Pantheon Books,Hardcover,114,2017,2016,2019/06/08,2019/06/05,"fiction, vo-anglaise","fiction (#308), vo-anglaise (#62)",read,,,,1,,,0,,,,,
16309478,"Sandman tome 1 (Sandman Vertigo Essentiels, #1)",Neil Gaiman,"Gaiman, Neil",,236577122X,9782365771221,0,4.65,Urban Comics,Hardcover,496,2012,1990,,2019/06/25,"fiction, graphique","fiction (#307), graphique (#154)",read,,,,1,,,0,,,,,
38812893,"Paper Girls, Vol. 5",Brian K. Vaughan,"Vaughan, Brian K.","Cliff Chiang, Matthew Wilson",1534308679,9781534308671,0,4.22,Image Comics,Paperback,128,2018,2018,2019/06/19,2019/06/19,"graphique, fiction","graphique (#153), fiction (#306)",read,,,,1,,,0,,,,,
29857018,NO BANK. L'INCROYABLE HISTOIRE D'UN ENTREPRENEUR DE BANLIEUE QUI VEUT REVOLUTIONNER LA BANQUE,Hugues Le Bret,"Bret, Hugues Le",,2757839586,9782757839584,0,4.86,Points,Pocket Book,,2015,2014,2019/06/20,2019/06/10,non-fiction,non-fiction (#67),read,,,,1,,,0,,,,,
25135826,La Horde du Contrevent,Alain Damasio,"Damasio, Alain",,2070464237,9782070464234,0,4.47,Gallimard,Mass Market Paperback,700,2015,2004,2019/06/19,2016/09/18,,,read,,,,1,,,0,,,,,
9413837,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Sam Kean,"Kean, Sam",,0316051632,9780316051637,0,3.91,Back Bay Books,Paperback,416,2011,2010,2019/06/08,2018/05/31,,,read,,,,1,,,0,,,,,
38231970,Rouille,Floriane Soulas,"Soulas, Floriane",,,9782367406060,0,3.88,Scrineo,Paperback,384,2018,2018,2019/06/02,2019/05/02,fiction,fiction (#305),read,,,,1,,,0,,,,,
832130,1984,George Orwell,"Orwell, George",Amélie Audiberti,207036822X,9782070368228,0,4.19,Gallimard,Mass Market Paperback,448,1972,1949,2019/06/05,2019/04/21,fiction,fiction (#304),read,,,,1,,,0,,,,,
16110246,"La Grande Quête (Wheel of Time, #2)",Robert Jordan,"Jordan, Robert",,,9782352945574,0,4.22,Bragelonne,Paperback,864,2012,1990,2019/04/28,2019/01/20,,,read,,,,1,,,0,,,,,
36655403,Dans la combi de Thomas Pesquet,Marion Montaigne,"Montaigne, Marion",,2205076396,9782205076394,0,4.55,Dargaud,Hardcover,208,2017,2017,2019/04/14,2019/04/14,"non-fiction, graphique","non-fiction (#66), graphique (#152)",read,,,,1,,,0,,,,,
38192441,Les Nuages de Magellan,Estelle Faye,"Faye, Estelle",,,,0,3.77,Scrineo,Paperback,300,2018,2018,2019/02/21,2019/01/27,fiction,fiction (#303),read,,,,1,,,0,,,,,
36313514,Women & Power: A Manifesto,Mary Beard,"Beard, Mary",,1788160606,9781788160605,0,4.03,Profile Books,Hardcover,116,2017,2017,2019/02/23,2019/02/23,"non-fiction, vo-anglaise","non-fiction (#65), vo-anglaise (#61)",read,,,,1,,,0,,,,,
42377072,"Stand Still, Stay Silent - Livre 1",Minna Sundberg,"Sundberg, Minna",,2355743533,9782355743535,0,4.55,Akileos,Hardcover,320,2018,2013,,2019/03/17,"graphique, fiction","graphique (#151), fiction (#301)",read,,,,1,,,0,,,,,
31936535,L'Homme qui mit fin à l'Histoire,Ken Liu,"Liu, Ken","Pierre-Paul Durastanti, Aurélien Police",284344909X,9782843449093,0,4.12,Le Bélial',Mass Market Paperback,112,2016,2011,,2019/03/31,fiction,fiction (#300),read,,,,1,,,0,,,,,
31138123,Museum 2,Ryousuke Tomoe,"Tomoe, Ryousuke",,,9788467922288,0,4.10,Norma editorial,,232,2016,2014,2019/03/03,2019/01/04,,,read,,,,1,,,0,,,,,
10005353,Un indice de trop,Agatha Christie,"Christie, Agatha",,2012096948,9782012096943,3,3.73,Hachette,Mass Market Paperback,156,1997,1923,2013/08/24,2013/08/19,fiction,fiction (#95),read,,,,1,,,0,,,,,
33550279,On Tyranny: Twenty Lessons from the Twentieth Century,Timothy Snyder,"Snyder, Timothy",,1847924883,9781847924889,0,4.19,Bodley Head,Paperback,128,2017,2017,2019/01/26,2018/12/22,,,read,,,,1,,,0,,,,,
36467637,Dear Ijeawele: A Feminist Manifesto in Fifteen Suggestions,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,000827570X,9780008275709,0,4.51,4th Estate,Paperback,66,2018,2017,2019/01/20,2019/01/20,"non-fiction, vo-anglaise","non-fiction (#63), vo-anglaise (#59)",read,,,,1,,,0,,,,,
13555065,"L'Œil du Monde (La Roue du Temps, #1)",Robert Jordan,"Jordan, Robert",Jean-Claude Mallé,2352945569,9782352945567,0,4.17,Bragelonne,Paperback,864,2012,1990,2019/01/20,2019/01/06,,,read,,,,1,,,0,,,,,
50684,The Black Unicorn: Poems,Audre Lorde,"Lorde, Audre",,0393312372,9780393312379,0,4.36,W. W. Norton  Company,Paperback,136,1995,1978,,2018/05/31,"to-read, tbr-pile","to-read (#50), tbr-pile (#6)",to-read,,,,0,,,0,,,,,
23588339,"Légende (Drenai Saga, #1)",David Gemmell,"Gemmell, David",,2811213112,9782811213114,0,4.27,Milady,Paperback,480,2014,1984,,2019/01/13,to-read,to-read (#62),to-read,,,,0,,,0,,,,,
1478383,La montagne magique,Thomas Mann,"Mann, Thomas",,2253057525,9782253057529,0,4.09,Le Livre de Poche,Mass Market Paperback,979,2007,1924,,2019/01/12,to-read,to-read (#61),to-read,,,,0,,,0,,,,,
18604138,In Prison with Lauryn,Rhonda Turpin,"Turpin, Rhonda",,1492799882,9781492799887,0,5.00,Createspace Independent Publishing Platform,Paperback,158,2013,2013,,2019/01/05,dnf,dnf (#1),dnf,,,,0,,,0,,,,,
30138184,"Museum, Vol. 1: the serial killer is laughing in the rain",Ryousuke Tomoe,"Tomoe, Ryousuke",,8467922109,9788467922103,0,4.16,Norma Comics,Paperback,232,2016,2013,2019/01/04,2019/01/04,"fiction, graphique","fiction (#299), graphique (#150)",read,,,,1,,,0,,,,,
29224217,Étoiles de métal (Descender #1),Jeff Lemire,"Lemire, Jeff",Dustin Nguyen,2365778208,9782365778206,0,4.09,Urban Comics,Hardcover,160,2016,2015,2019/01/04,2018/12/30,"fiction, graphique","fiction (#298), graphique (#149)",read,,,,1,,,0,,,,,
16219308,"L'une rêve, l'autre pas",Nancy Kress,"Kress, Nancy",,2917689420,9782917689424,0,3.85,ActuSF,Paperback,200,2012,1991,2018/12/31,2018/12/30,fiction,fiction (#297),read,,,,1,,,0,,,,,
33024376,Born A Crime: Stories from a South African Childhood,Trevor Noah,"Noah, Trevor",,1473635292,9781473635296,0,4.46,John Murray,Paperback,288,2016,2016,2019/01/03,2018/12/31,"non-fiction, vo-anglaise","non-fiction (#62), vo-anglaise (#58)",read,,,,1,,,0,,,,,
1805693,Les Raisins de la colère,John Steinbeck,"Steinbeck, John","Maurice-Edgar Coindreau, Marcel Duhamel",2070360830,9782070360833,5,3.98,Gallimard,Mass Market Paperback,640,1972,1939,2018/12/30,2012/06/19,fiction,fiction (#296),read,,,,1,,,0,,,,,
3246397,La tête hors de l'eau,Dan Fante,"Fante, Dan",Jean-Pierre Aoustin,2264034130,9782264034137,0,4.04,10/18,Paperback,222,2004,2001,2018/12/22,2018/12/20,fiction,fiction (#295),read,,,,1,,,0,,,,,
42102593,"Saga, Tome 9 (Saga, #9)",Brian K. Vaughan,"Vaughan, Brian K.",,,9791026815280,0,4.57,Urban Comics,Hardcover,152,2018,2018,2018/12/26,2018/12/26,"graphique, fiction","graphique (#148), fiction (#294)",read,,,,1,,,0,,,,,
107946,Neige,Maxence Fermine,"Fermine, Maxence",,2020385805,9782020385800,0,3.76,Points,Mass Market Paperback,98,2001,1999,2018/12/30,2018/12/29,fiction,fiction (#293),read,,,,1,,,0,,,,,
7698093,"Le Nom du vent (Chronique du tueur de roi, #1)",Patrick Rothfuss,"Rothfuss, Patrick","Colette Carrière, Marc Simonetti",2352943558,9782352943556,0,4.51,Bragelonne,Paperback,792,2009,2007,,2018/12/23,to-read,to-read (#59),to-read,,,,0,,,0,,,,,
12353158,"L'Empire ultime (Fils-des-brumes, #1)",Brandon Sanderson,"Sanderson, Brandon",Mélanie Fazi,2253023604,9782253023609,0,4.44,Le Livre de Poche,Mass Market Paperback,928,2011,2006,,2018/12/23,to-read,to-read (#58),to-read,,,,0,,,0,,,,,
35901186,"The Feather Thief: Beauty, Obsession, and the Natural History Heist of the Century",Kirk Wallace Johnson,"Johnson, Kirk Wallace",Kirk W. Johnson,,,0,4.02,Viking,Kindle Edition,320,2018,2018,,2018/12/22,to-read,to-read (#57),to-read,,,,0,,,0,,,,,
35989512,"Paper Girls, Vol. 4",Brian K. Vaughan,"Vaughan, Brian K.","Cliff Chiang, Matt Wilson, Jared K. Fletcher",1534305106,9781534305106,0,4.16,Image Comics,Paperback,128,2018,2018,,2018/12/22,"graphique, fiction","graphique (#147), fiction (#291)",read,,,,1,,,0,,,,,
419918,Genome,Matt Ridley,"Ridley, Matt",,185702835X,9781857028355,0,4.05,Fourth Estate,Paperback,344,2000,1999,2018/12/20,2018/01/28,"non-fiction, vo-anglaise","non-fiction (#60), vo-anglaise (#57)",read,,,,1,,,0,,,,,
10255988,"Promise (Promise, #1)",Ally Condie,"Condie, Ally",Vanessa Rubio-Barreau,2070634388,9782070634385,3,3.65,Gallimard Jeunesse,Broché,423,2011,2010,2014/03/20,2014/03/16,fiction,fiction (#71),read,,,,1,,,0,,,,,
18586329,La Jeunesse de Picsou 2/2,Don Rosa,"Rosa, Don",,2723494934,9782723494939,0,4.62,Glénat,Paperback,288,2013,2013,2018/12/10,2018/12/10,"graphique, fiction","graphique (#145), fiction (#289)",read,,,,1,,,0,,,,,
17905805,Fortunate Sons (Funérailles #1),Florent Maudoux,"Maudoux, Florent",,,9782359104462,0,4.36,Ankama Editions,Hardcover,80,2013,2013,2018/10/20,2018/12/10,"graphique, fiction","graphique (#146), fiction (#290)",read,,,,1,,,0,,,,,
35718164,A River in Darkness: One Man's Escape from North Korea,Masaji Ishikawa,"Ishikawa, Masaji","Risa Kobayashi, Martin Brown",1503936902,9781503936904,0,4.24,Amazon Crossing,Hardcover,159,2018,2000,,2018/12/09,to-read,to-read (#56),to-read,,,,0,,,0,,,,,
16479323,La Jeunesse de Picsou 1/2,Don Rosa,"Rosa, Don",,272349165X,9782723491655,0,4.67,Glénat,Paperback,288,2012,1996,2018/12/09,2018/12/09,"graphique, fiction","graphique (#144), fiction (#288)",read,,,,1,,,0,,,,,
27842720,La physique quantique,Charles Olivero,"Olivero, Charles",,,9782822603751,0,4.67,Éditions ESI,,160,2014,,2018/12/09,2018/09/06,,,read,,,,1,,,0,,,,,
88210,"Les Royaumes du Nord (À la croisée des mondes, #1)",Philip Pullman,"Pullman, Philip",Jean Esch,2070541886,9782070541881,0,4.00,Editions Gallimard,Mass Market Paperback,482,2000,1995,,2012/11/23,,,read,,,,1,,,0,,,,,
25389477,"Ma douce enfant (Freaks' Squeele Rouge, #2)",Florent Maudoux,"Maudoux, Florent",Sourya Sihachakr,,9782359104653,0,4.14,Ankama,,92,2014,2014,,2018/10/20,"fiction, graphique","fiction (#287), graphique (#143)",read,,,,1,,,0,,,,,
18658528,"Coeur ardent (Freaks' Squeele Rouge, #1)",Florent Maudoux,"Maudoux, Florent",Sourya Sihachakr,2359104306,9782359104301,0,4.02,Ankama,Hardcover,125,2013,2013,,2018/10/20,"fiction, graphique","fiction (#286), graphique (#142)",read,,,,1,,,0,,,,,
22461694,Pain in Black (Funérailles #2),Florent Maudoux,"Maudoux, Florent",,,9782359104783,0,4.32,,Hardcover,88,2014,2014,,2018/10/20,"fiction, graphique","fiction (#285), graphique (#141)",read,,,,1,,,0,,,,,
27427016,"A-Move & Z-Movie (Freaks' Squeele, #7)",Florent Maudoux,"Maudoux, Florent",,2359105272,9782359105278,0,4.38,Ankama éditions (Label 619),Hardcover,144,2015,2015,,2018/10/18,,,read,,,,1,,,0,,,,,
13498717,"Nanorigines (Freaks' Squeele, #5)",Florent Maudoux,"Maudoux, Florent",,,9782359102628,0,4.33,Ankama Editions,Hardcover,144,,2012,2018/10/14,2018/10/14,"fiction, graphique","fiction (#283), graphique (#139)",read,,,,1,,,0,,,,,
18525402,"Clémentine (Freaks' Squeele, #6)",Florent Maudoux,"Maudoux, Florent",,2359104535,9782359104530,0,4.39,Ankama éditions,Hardcover,135,2013,2013,2018/10/16,2018/10/16,"fiction, graphique","fiction (#284), graphique (#140)",read,,,,1,,,0,,,,,
10380548,"Succube Pizza (Freaks' Squeele, #4)",Florent Maudoux,"Maudoux, Florent",,2359101250,9782359101256,0,4.31,Ankama,,140,2011,2013,,2018/10/11,"fiction, graphique","fiction (#282), graphique (#138)",read,,,,1,,,0,,,,,
7712888,"Le Tango de la Mort (Freaks' Squeele, #3)",Florent Maudoux,"Maudoux, Florent",,2359100114,9782359100112,0,4.38,Ankama,Hardcover,140,2010,2010,,2018/10/11,"fiction, graphique","fiction (#281), graphique (#137)",read,,,,1,,,0,,,,,
6774597,"Les Chevaliers qui ne font plus ""Ni"" (Freaks' Squeele, #2)",Florent Maudoux,"Maudoux, Florent",,2916739629,9782916739625,0,4.29,Ankama,Hardcover,140,2009,2009,,2018/10/09,"fiction, graphique","fiction (#280), graphique (#136)",read,,,,1,,,0,,,,,
6687706,"Etrange Université (Freaks' Squeele, #1)",Florent Maudoux,"Maudoux, Florent",,291673936X,9782916739366,0,4.19,Ankama,Hardcover,140,,2008,2015/12/06,2015/12/06,"graphique, fiction","graphique (#34), fiction (#279)",read,,,,2,,,0,,,,,
2128497,"La foire aux immortels (Nikopol, #1)",Enki Bilal,"Bilal, Enki",,2203353279,9782203353275,0,4.09,Casterman,Hardcover,54,2005,1980,2018/10/06,2018/10/06,"fiction, graphique","fiction (#276), graphique (#133)",read,,,,1,,,0,,,,,
27155490,Blacksad : l'intégrale,Juan Díaz Canales,"Canales, Juan Díaz",Juanjo Guarnido,2205073982,9782205073980,0,4.54,Dargaud,Hardcover,308,2014,2012,2018/09/30,2018/09/30,"fiction, graphique","fiction (#275), graphique (#132)",read,,,,1,,,0,,,,,
867340,Froid Équateur (Nikopol #3),Enki Bilal,"Bilal, Enki",,2731609834,9782731609837,0,3.80,Les Humanoïdes Associés,Hardcover,54,1992,1992,2018/10/07,2018/10/07,"fiction, graphique","fiction (#278), graphique (#135)",read,,,,1,,,0,,,,,
2128498,"La femme piège (Nikopol, #2)",Enki Bilal,"Bilal, Enki",,2203353295,9782203353299,0,3.86,Casterman,Hardcover,54,2005,1986,2018/10/07,2018/10/07,"fiction, graphique","fiction (#277), graphique (#134)",read,,,,1,,,0,,,,,
2777484,Apparitions (Kenya #1),Rodolphe,"Rodolphe, Rodolphe",Luiz Eduardo de Oliveira (Leo),2205051970,9782205051971,0,3.64,Dargaud,Board book,48,2001,2001,2018/09/29,2018/09/29,"fiction, graphique","fiction (#270), graphique (#127)",read,,,,1,,,0,,,,,
2777528,Rencontres (Kenya #2),Rodolphe,"Rodolphe, Rodolphe",Luiz Eduardo de Oliveira (Leo),2205053353,9782205053357,0,3.67,Dargaud,Hardcover,48,2003,2003,2018/09/29,2018/09/29,"fiction, graphique","fiction (#271), graphique (#128)",read,,,,1,,,0,,,,,
2777470,"Aberrations (Kenya, #3)",Rodolphe,"Rodolphe, Rodolphe",Luiz Eduardo de Oliveira (Leo),2205054996,9782205054996,0,3.66,Dargaud,Paperback,50,,2013,2018/09/29,2018/09/29,"fiction, graphique","fiction (#272), graphique (#129)",read,,,,1,,,0,,,,,
4492531,Illusions (Kenya #5),Rodolphe,"Rodolphe, Rodolphe",Luiz Eduardo de Oliveira (Leo),2205060546,9782205060546,0,3.63,Dargaud,Paperback,50,2008,2008,2018/09/30,2018/09/29,"fiction, graphique","fiction (#274), graphique (#131)",read,,,,1,,,0,,,,,
2811226,Interventions (Kenya #4),Rodolphe,"Rodolphe, Rodolphe",Luiz Eduardo de Oliveira (Leo),220505712X,9782205057126,0,3.71,Dargaud,Paperback,50,2006,2006,,2018/09/29,"fiction, graphique","fiction (#273), graphique (#130)",read,,,,1,,,0,,,,,
40540868,"Retour sur Aldébaran, Épisode 1 (Retour sur Aldébaran #1)",Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,,9782205077797,0,4.06,Dargaud,Hardcover,64,2018,2018,2018/09/29,2018/09/29,"fiction, graphique","fiction (#269), graphique (#126)",read,,,,1,,,0,,,,,
2249189,Halo: Uprising,Brian Michael Bendis,"Bendis, Brian Michael",Alex Maleev,0785128387,9780785128380,0,3.97,Marvel,Hardcover,176,2009,2008,2018/09/29,2018/09/29,"fiction, graphique","fiction (#266), graphique (#123)",read,,,,1,,,0,,,,,
7131924,Halo: Helljumper,Peter David,"David, Peter",Eric    Nguyen,0785140239,9780785140238,0,4.15,Marvel,Hardcover,120,2010,2010,2018/09/29,2018/09/29,"fiction, graphique","fiction (#267), graphique (#124)",read,,,,1,,,0,,,,,
7967582,Halo: Blood Line,Fred Van Lente,"Lente, Fred Van",Francis Portela,0785140220,9780785140221,0,4.10,Marvel,Hardcover,120,2010,2011,2018/09/29,2018/09/29,"fiction, graphique","fiction (#268), graphique (#125)",read,,,,1,,,0,,,,,
34617796,Épisode 5 (Survivants: Anomalies Quantiques #5),Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205076663,9782205076660,0,3.72,Dargaud,Hardcover,54,2017,,2018/09/28,2018/09/28,"fiction, graphique","fiction (#263), graphique (#120)",read,,,,1,,,0,,,,,
30066235,Épisode 4 (Survivants: Anomalies Quantiques #4),Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205075098,9782205075090,0,3.76,Dargaud,Hardcover,48,2016,,2018/09/28,2018/09/28,"fiction, graphique","fiction (#262), graphique (#119)",read,,,,1,,,0,,,,,
23393608,Épisode 3 (Survivants: Anomalies Quantiques #3),Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205071351,9782205071351,0,3.97,Dargaud,Hardcover,48,2014,2014,2018/09/28,2018/09/28,"fiction, graphique","fiction (#261), graphique (#118)",read,,,,1,,,0,,,,,
17458542,Épisode 2 (Survivants: Anomalies Quantiques #2),Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,,9782205069969,0,4.02,Dargaud,Hardcover,48,2012,2012,2018/09/28,2018/09/28,"fiction, graphique","fiction (#260), graphique (#117)",read,,,,1,,,0,,,,,
10351725,Épisode 1 (Survivants: Anomalies Quantiques #1),Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205065246,9782205065244,0,3.88,Dargaud,Hardcover,48,2011,2011,2018/09/28,2018/09/28,"fiction, graphique","fiction (#259), graphique (#116)",read,,,,1,,,0,,,,,
24791259,"La Colonie (Terra Prime, #1)",Philippe Ogaki,"Ogaki, Philippe",,,9782756040547,0,3.68,Editions Delcourt,Hardcover,118,2015,2015,2018/09/28,2018/09/28,"fiction, graphique","fiction (#258), graphique (#115)",read,,,,1,,,0,,,,,
28155063,Star Wars: les ruines de l'empire,Greg Rucka,"Rucka, Greg",,2809452687,9782809452686,0,3.53,Panini ,Hardcover,128,2015,,2018/09/28,2018/09/28,"fiction, graphique","fiction (#257), graphique (#114)",read,,,,1,,,0,,,,,
26230160,"Antarès, Épisode 6 (Antarès, #6)",Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205073974,9782205073973,0,3.98,DARGAUD,Hardcover,55,2015,2015,2018/09/28,2018/09/28,"fiction, graphique","fiction (#265), graphique (#122)",read,,,,1,,,0,,,,,
18667456,"Antarès, Épisode 5 (Antarès, #5)",Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205071270,9782205071276,0,4.07,Dargaud,Hardcover,48,2013,2013,2018/09/28,2018/09/28,"fiction, graphique","fiction (#256), graphique (#113)",read,,,,1,,,0,,,,,
12932679,"Antarès, Épisode 4 (Antarès, #4)",Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205067656,9782205067651,0,4.04,Dargaud,Hardcover,48,2011,2011,2018/09/27,2018/09/27,"fiction, graphique","fiction (#255), graphique (#112)",read,,,,1,,,0,,,,,
7841462,"Antarès, Épisode 3 (Antarès, #3)",Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205063715,9782205063714,0,4.08,Dargaud,Hardcover,48,2010,2010,2018/09/27,2018/09/27,"fiction, graphique","fiction (#254), graphique (#111)",read,,,,1,,,0,,,,,
6219142,"Antarès, Épisode 2 (Antarès, #2)",Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205061852,9782205061857,0,4.04,Dargaud,Hardcover,48,2009,2009,2018/09/27,2018/09/27,,,read,,,,1,,,0,,,,,
2811301,"Antarès, Épisode 1 (Antarès, #1)",Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205058894,9782205058895,0,4.01,Dargaud,Hardcover,64,2007,2007,2018/09/27,2018/09/27,"fiction, graphique","fiction (#253), graphique (#110)",read,,,,1,,,0,,,,,
25641741,"Mermaid Project - épisode 3 (Mermaid Project, #3)",Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira","Corine Jamar, Fred Simon, Jean-Luc Simon",2205072226,9782205072228,0,3.80,Dargaud,Hardcover,48,2014,2014,2018/09/27,2018/09/27,"fiction, graphique","fiction (#264), graphique (#121)",read,,,,1,,,0,,,,,
25641734,"Mermaid Project - épisode 2 (Mermaid Project, #2)",Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira","Corine Jamar, Fred Simon, Jean-Luc Simon",2205070495,9782205070491,0,3.74,Dargaud,Hardcover,48,2013,2013,2018/09/27,2018/09/27,"fiction, graphique","fiction (#252), graphique (#109)",read,,,,1,,,0,,,,,
29324640,"Mermaid Project - épisode 1 (Mermaid Project, #1)",Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira","Corinne Jamar, Fred Simon, Jean-Luc Simon",2205066315,9782205066319,0,3.79,Dargaud,Hardcover,46,2012,2012,2018/09/24,2018/09/24,"fiction, graphique","fiction (#251), graphique (#108)",read,,,,1,,,0,,,,,
3670619,Bételgeuse: L'intégrale,Luiz Eduardo de Oliveira (Leo),"(Leo), Luiz Eduardo de Oliveira",,2205059300,9782205059304,0,4.28,Dargaud,Hardcover,248,2006,2006,2018/09/23,2018/09/23,"fiction, graphique","fiction (#250), graphique (#107)",read,,,,1,,,0,,,,,
36568479,"La Magicienne (Les vieux fourneaux, #4)",Wilfrid Lupano,"Lupano, Wilfrid",Paul Cauuet,250506542X,9782505065425,0,4.31,Dargaud,Hardcover,56,2017,2017,2018/09/22,2018/09/22,"fiction, graphique","fiction (#249), graphique (#106)",read,,,,1,,,0,,,,,
27801122,"Celui qui part (Les vieux fourneaux, #3)",Wilfrid Lupano,"Lupano, Wilfrid",Paul Cauuet,2505063524,9782505063520,0,4.35,Dargaud,Hardcover,64,2015,2015,2018/09/22,2018/09/22,"fiction, graphique","fiction (#248), graphique (#105)",read,,,,1,,,0,,,,,
23569642,"Bonny and Pierrot (Les Vieux Fourneaux, #2)",Wilfrid Lupano,"Lupano, Wilfrid",Paul Cauuet,2505061637,9782505061632,0,4.31,Dargaud,Hardcover,56,2014,2014,2018/09/22,2018/09/22,"fiction, graphique","fiction (#247), graphique (#104)",read,,,,1,,,0,,,,,
23724,"Nausicaä of the Valley of the Wind, Vol. 7 (Nausicaä of the Valley of the Wind, #7)",Hayao Miyazaki,"Miyazaki, Hayao","Matt Thorn, Kaori Inoue, Joe Yamazaki, Walden Wong, Izumi Evers",1591163552,9781591163558,0,4.60,VIZ Media,Paperback,223,2004,1995,2018/09/22,2018/09/22,"fiction, graphique","fiction (#246), graphique (#103)",read,,,,1,,,0,,,,,
23722,"Nausicaä of the Valley of the Wind, Vol. 5 (Nausicaä of the Valley of the Wind, #5)",Hayao Miyazaki,"Miyazaki, Hayao","Matt Thorn, Kaori Inoue, Joe Yamazaki, Walden Wong, Izumi Evers",1591164125,9781591164128,0,4.60,VIZ Media ,Paperback,151,2004,1991,,2018/09/21,"fiction, graphique","fiction (#241), graphique (#98)",read,,,,1,,,0,,,,,
23720,"Nausicaä of the Valley of the Wind, Vol. 4 (Nausicaä of the Valley of the Wind, #4)",Hayao Miyazaki,"Miyazaki, Hayao","David Lewis, Toren Smith, Kaori Inoue, Joe Yamazaki, Walden Wong, Izumi Evers",1591163528,9781591163527,0,4.59,VIZ Media,Paperback,134,2004,1987,,2018/09/20,"fiction, graphique","fiction (#240), graphique (#97)",read,,,,1,,,0,,,,,
23721,"Nausicaä of the Valley of the Wind, Vol. 6 (Nausicaä of the Valley of the Wind, #6)",Hayao Miyazaki,"Miyazaki, Hayao","Matt Thorn, Kaori Inoue, Joe Yamazaki, Walden Wong, Izumi Evers",1591163544,9781591163541,0,4.61,VIZ Media,Paperback,159,2004,1993,2018/09/21,2018/09/22,"fiction, graphique","fiction (#245), graphique (#102)",read,,,,1,,,0,,,,,
732140,"Nausicaä of the Valley of the Wind, Vol. 3 (Nausicaä of the Valley of the Wind, #3)",Hayao Miyazaki,"Miyazaki, Hayao","David Lewis, Toren Smith, Kaori Inoue, Joe Yamazaki, Walden Wong, Izumi Evers",1591164109,9781591164104,0,4.56,VIZ Media,Paperback,150,2004,1984,2018/09/20,2018/09/22,"fiction, graphique","fiction (#244), graphique (#101)",read,,,,1,,,0,,,,,
732139,"Nausicaä of the Valley of the Wind, Vol. 2 (Nausicaä of the Valley of the Wind, #2)",Hayao Miyazaki,"Miyazaki, Hayao","David Lewis, Toren Smith, Kaori Inoue, Joe Yamazaki, Walden Wong, Izumi Evers",1591163501,9781591163503,0,4.52,VIZ Media,Paperback,130,2004,1983,2018/09/18,2018/09/22,"fiction, graphique","fiction (#243), graphique (#100)",read,,,,1,,,0,,,,,
22019317,"Ceux qui restent  (Les vieux fourneaux, #1)",Wilfrid Lupano,"Lupano, Wilfrid",Paul Cauuet,2505019932,9782505019930,0,4.29,Dargaud,Hardcover,56,2014,2014,,2018/09/21,"fiction, graphique","fiction (#242), graphique (#99)",read,,,,1,,,0,,,,,
